player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
L. Nootbaar,3,1,0,0,0,1,0,.263,.400,.439
Y. Pozo,1,0,0,0,0,0,0,.321,.345,.536
M. Winn,5,2,2,0,0,0,2,.260,.345,.425
B. Donovan,4,1,1,1,0,0,0,.333,.379,.491
J. Barrero,0,0,0,0,0,0,0,.000,.000,.000
W. Contreras,4,2,2,3,1,0,1,.222,.300,.342
L. Baker,0,0,0,0,0,0,0,.233,.361,.300
A. Burleson,4,0,0,0,0,0,2,.259,.308,.294
N. Gorman,3,1,0,0,0,1,0,.189,.297,.340
J. Walker,4,1,1,2,0,0,1,.210,.269,.290
P. Pages,4,1,1,2,1,0,0,.247,.263,.403
V. Scott,4,0,1,1,0,0,1,.271,.336,.406
