player,ip,h,r,er,bb,k,hr,pc_st,era
K. Senga,6.0,2,0,0,5,4,0,89-48,1.16
M. Kranick,1.1,4,1,1,0,1,1,27-21,3.18
H. Brazoban,0.2,0,0,0,0,1,0,10-7,1.21
R. Stanek,1.0,0,0,0,0,0,0,8-7,3.95
