player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
L. Robert Jr.,5,0,0,0,0,0,1,.154,.244,.179
A. Vaughn,2,1,0,0,0,3,2,.139,.225,.278
A. Slater,5,0,1,0,0,0,2,.250,.250,.563
M. Vargas,5,0,2,1,0,0,1,.179,.289,.231
L. Sosa,3,0,1,1,0,1,2,.194,.219,.323
K. Lee,2,0,0,0,0,1,1,.333,.412,.467
M. Thaiss,0,0,0,0,0,1,0,.211,.407,.263
M. Taylor,2,0,0,0,0,0,1,.176,.222,.353
N. Maton,1,0,0,0,0,0,1,.167,.310,.417
B. Baldwin,1,0,0,0,0,0,0,.241,.233,.379
J. Amaya,4,1,1,0,0,0,1,.115,.143,.115
M. Tauchman,4,0,3,0,0,0,0,.400,.500,.400
