player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
B. Turang,5,0,0,0,0,0,1,.296,.328,.481
J. Chourio,4,1,1,0,0,0,1,.310,.305,.655
C. Yelich,3,1,1,0,0,1,0,.182,.308,.409
W. Contreras,3,0,1,1,0,1,1,.167,.314,.333
G. Mitchell,2,0,0,0,0,1,1,.258,.361,.323
I. Collins,1,0,0,0,0,0,0,.278,.278,.444
S. Frelick,0,0,0,0,0,0,0,.356,.431,.422
J. Bauers,2,0,0,0,0,1,1,.231,.412,.538
R. Hoskins,1,0,0,0,0,0,1,.161,.289,.161
J. Ortiz,2,0,0,0,0,2,0,.200,.294,.222
O. Dunn,4,0,1,0,0,0,1,.192,.185,.269
E. Haase,3,0,0,0,0,0,2,.200,.273,.500
V. Capra,1,0,0,0,0,0,1,.125,.125,.250
