player,ip,h,r,er,bb,k,hr,pc_st,era
C. Morton,4.0,4,3,3,1,2,1,70-41,9.38
B. Baker,1.0,1,0,0,0,1,0,10-7,2.40
S. Dominguez,1.0,1,1,1,1,1,0,17-9,4.63
K. Akin,1.0,1,1,1,0,1,1,12-9,3.18
M. Bowman,1.0,1,0,0,0,1,0,18-11,5.19
