player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
C. Simpson,5,0,0,0,0,0,0,.343,.395,.371
Y. Diaz,3,0,2,0,0,1,0,.252,.295,.395
B. Lowe,4,0,1,0,0,0,1,.221,.255,.337
J. Caminero,4,1,3,1,1,0,0,.266,.302,.486
T. Walls,0,0,0,0,0,0,0,.164,.260,.209
J. Aranda,4,0,0,0,0,0,1,.294,.396,.529
C. Morel,4,0,0,0,0,0,1,.244,.319,.427
K. Misner,1,0,0,0,0,1,1,.311,.361,.554
C. Mead,1,0,0,0,0,0,1,.121,.231,.152
T. Jankowski,1,0,0,0,0,0,1,.400,.400,.600
J. Caballero,4,0,1,0,0,0,2,.241,.323,.397
B. Rortvedt,2,0,0,0,0,0,0,.094,.216,.125
D. Jansen,2,0,1,0,0,0,0,.161,.288,.242
