player,ip,h,r,er,bb,k,hr,pc_st,era
K. Bubic,6.0,3,0,0,2,8,0,95-65,0.00
A. Zerpa,1.0,2,1,1,0,1,0,21-13,7.71
D. Lynch,2.0,1,0,0,1,2,0,28-18,0.00
