player,ip,h,r,er,bb,k,hr,pc_st,era
A. Nola,6.1,7,4,4,2,6,2,101-64,6.43
J. Ruiz,0.2,1,1,1,0,0,1,9-6,6.75
T. Banks,1.0,0,0,0,0,3,0,16-10,2.70
