player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
J. India,2,0,0,0,0,2,0,.267,.389,.333
B. Witt Jr.,4,1,1,1,1,0,0,.242,.324,.394
C. Biggio,0,0,0,0,0,0,0,.286,.333,.286
V. Pasquantino,4,0,1,0,0,0,1,.222,.300,.444
S. Perez,4,0,0,0,0,0,2,.212,.235,.333
F. Fermin,0,0,0,0,0,0,0,.000,.000,.000
M. Massey,3,0,0,0,0,0,0,.241,.281,.310
H. Renfroe,4,0,1,0,0,0,0,.136,.240,.182
M. Melendez,3,0,1,0,0,1,1,.105,.261,.105
M. Garcia,4,0,0,0,0,0,1,.320,.370,.680
K. Isbel,2,0,1,0,0,0,0,.200,.200,.250
T. Tolbert,1,0,0,0,0,0,1,.000,.000,.000
