player,ip,h,r,er,bb,k,hr,pc_st,era
J. Flaherty,5.2,3,2,2,2,5,1,83-50,3.18
T. Holton,1.1,0,0,0,0,1,0,16-12,0.00
W. Vest,1.0,1,1,1,0,2,1,16-11,9.00
T. Kahnle,1.0,0,0,0,0,2,0,11-10,0.00
B. Brieske,0.1,4,5,4,0,0,1,21-16,27.00
