player,ip,h,r,er,bb,k,hr,pc_st,era
R. Lopez,5.0,9,3,3,2,1,1,94-58,5.40
P. Johnson,1.0,0,0,0,0,1,0,7-6,0.00
D. Lee,1.0,1,1,1,0,0,1,12-8,4.50
D. Hernandez,1.0,0,0,0,0,1,0,7-6,0.00
