player,ip,h,r,er,bb,k,hr,pc_st,era
C. Legumina,1.0,1,0,0,1,1,0,21-13,1.72
C. Lawrence,5.0,6,1,1,0,2,0,68-48,4.08
C. Vargas,1.0,0,0,0,0,2,0,12-9,3.52
G. Speier,1.0,0,0,0,0,3,0,14-10,2.37
