player,ip,h,r,er,bb,k,hr,pc_st,era
S. Alcantara,4.2,2,2,2,4,7,0,91-57,3.86
L. Bachar,1.1,1,2,2,0,2,1,25-15,13.50
G. Soriano,2.0,0,0,0,2,1,0,34-17,0.00
J. Tinoco,1.0,1,0,0,1,1,0,26-12,0.00
