player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
T. Grisham,4,1,2,0,0,1,1,.296,.374,.605
A. Judge,5,1,1,0,0,0,1,.423,.510,.777
C. Bellinger,4,1,1,2,1,1,1,.200,.276,.364
P. Goldschmidt,3,1,1,1,0,1,0,.349,.397,.481
J. Dominguez,3,1,1,0,0,1,0,.227,.318,.361
J.C. Escarra,3,0,0,0,0,1,0,.172,.294,.345
P. Reyes,2,0,0,0,0,0,1,.158,.238,.158
J. Vivas,2,0,1,2,0,0,0,.200,.429,.200
O. Cabrera,3,0,0,0,0,0,0,.261,.330,.318
B. Rice,0,0,0,0,0,1,0,.255,.361,.559
A. Wells,0,0,0,0,0,0,0,.208,.265,.465
O. Peraza,3,0,1,0,0,1,0,.216,.275,.351
