player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
Z. McKinstry,5,0,1,0,0,0,1,.227,.320,.318
R. Greene,4,0,2,1,0,0,0,.296,.296,.630
S. Torkelson,4,0,0,0,0,0,2,.318,.444,.545
K. Carpenter,3,0,0,0,0,0,1,.222,.211,.278
A. Ibanez,1,0,0,0,0,0,0,.000,.100,.000
C. Keith,1,0,0,0,0,3,1,.176,.440,.235
J. Malloy,3,0,0,0,0,1,0,.286,.500,.429
T. Sweeney,4,1,1,1,1,0,2,.273,.304,.409
J. Rogers,3,0,0,0,0,0,1,.143,.200,.286
D. Dingler,1,0,1,0,0,0,0,.500,.500,.917
R. Kreidler,3,1,1,0,0,0,0,.200,.250,.200
J. Baez,1,0,0,0,0,0,0,.300,.300,.400
