player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
M. Vargas,5,0,0,0,0,0,1,.143,.239,.206
N. Maton,3,0,0,0,0,1,0,.139,.279,.306
L. Robert Jr.,4,0,0,0,0,0,0,.143,.234,.214
A. Vaughn,4,0,1,0,0,0,1,.131,.185,.262
J. Palacios,2,0,1,0,0,0,0,.200,.273,.200
M. Taylor,1,0,1,0,0,0,0,.200,.263,.371
M. Thaiss,0,0,0,0,0,1,0,.241,.410,.310
C. Meidroth,4,0,1,0,0,0,0,.286,.444,.286
B. Baldwin,4,1,1,1,1,0,1,.267,.277,.422
L. Sosa,4,0,2,0,0,0,1,.259,.286,.370
O. Narvaez,1,0,0,0,0,2,0,.286,.400,.286
G. Jones,1,0,0,0,0,0,1,.000,.000,.000
