player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
B. Bichette,6,0,2,1,0,0,1,.314,.364,.386
V. Guerrero Jr.,5,0,2,1,0,0,1,.302,.366,.365
A. Santander,5,0,1,0,0,0,1,.190,.282,.270
N. Lukes,0,0,0,0,0,0,0,.190,.346,.238
G. Springer,3,0,0,0,0,0,1,.375,.436,.604
W. Wagner,2,0,0,0,0,0,0,.200,.289,.250
A. Gimenez,5,2,2,0,0,0,0,.241,.338,.448
A. Kirk,4,1,2,2,1,0,1,.261,.286,.370
T. Heineman,1,1,0,0,0,0,0,.474,.500,.684
E. Clement,5,2,4,0,0,0,0,.194,.268,.250
M. Straw,4,0,2,2,0,0,0,.375,.400,.458
D. Schneider,2,1,1,1,0,2,0,.067,.333,.067
A. Roden,1,0,0,0,0,0,0,.250,.326,.300
