player,ip,h,r,er,bb,k,hr,pc_st,era
M. Meyer,4.0,5,5,5,4,6,1,86-51,3.18
R. Henriquez,1.0,3,2,2,0,3,1,27-19,2.57
L. Arias,2.0,0,0,0,1,2,0,39-22,8.64
T. Phillips,1.0,1,0,0,0,0,0,16-13,5.54
