player,ip,h,r,er,bb,k,hr,pc_st,era
W. Warren,5.0,2,2,2,2,6,1,91-54,5.14
F. Cruz,0.2,2,2,0,1,1,0,27-14,4.26
L. Weaver,1.1,1,0,0,1,2,0,32-18,0.00
M. Leiter Jr.,1.0,0,0,0,1,1,0,20-11,4.76
D. Williams,1.0,1,0,0,1,2,0,19-12,9.00
