player,ip,h,r,er,bb,k,hr,pc_st,era
F. Valdez,4.0,10,7,7,1,3,0,89-55,4.91
B. Sousa,2.0,1,0,0,0,3,0,27-18,0.00
L. Contreras,2.0,3,1,1,1,2,1,35-21,9.00
