player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
V. Robles,4,1,2,0,0,0,1,.200,.235,.267
J. Rodriguez,3,1,1,2,1,0,0,.167,.375,.417
C. Raleigh,3,0,1,0,0,0,0,.083,.267,.083
R. Arozarena,3,0,0,0,0,0,1,.083,.267,.333
M. Garver,3,0,0,0,0,0,1,.125,.222,.125
D. Solano,3,0,0,0,0,0,1,.000,.000,.000
D. Moore,3,0,1,0,0,0,2,.333,.429,.333
R. Bliss,3,0,0,0,0,0,2,.111,.273,.111
J.P. Crawford,3,0,0,0,0,0,1,.091,.231,.091
