player,ip,h,r,er,bb,k,hr,pc_st,era
M. Lorenzen,6.0,5,1,1,0,3,0,89-56,3.18
H. Harvey,1.0,1,0,0,0,0,0,15-9,0.00
L. Erceg,1.0,0,0,0,1,1,0,23-13,0.00
C. Estevez,1.0,1,1,1,1,1,0,23-12,1.80
