player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
T. Ward,4,0,2,0,0,0,0,.375,.375,.500
N. Schanuel,4,0,0,0,0,0,2,.125,.125,.125
M. Trout,4,0,0,0,0,0,1,.000,.250,.000
J. Soler,2,1,1,0,0,2,0,.167,.375,.167
Y. Moncada,3,0,1,1,0,1,1,.333,.600,.333
L. O'Hoppe,4,0,0,0,0,0,1,.250,.250,.625
L. Rengifo,4,0,2,0,0,0,0,.250,.250,.250
J. Adell,1,0,1,0,0,1,0,.500,.600,.500
K. Paris,2,0,1,0,0,0,1,.333,.333,.333
K. Newman,4,0,0,0,0,0,1,.000,.000,.000
