player,ip,h,r,er,bb,k,hr,pc_st,era
L. Ortiz,5.0,6,2,2,2,7,1,100-66,4.66
H. Gaddis,1.0,2,1,1,0,2,1,14-11,1.00
K. Allard,2.0,1,0,0,0,0,0,28-18,1.06
