player,ip,h,r,er,bb,k,hr,pc_st,era
R. Gusto,4.0,4,3,3,1,6,1,72-48,3.00
L. VanWey,1.0,2,1,1,0,0,1,14-8,3.00
S. Okert,2.0,1,0,0,0,1,0,22-16,1.17
B. King,1.0,0,0,0,1,2,0,21-12,0.00
B. Sousa,1.0,1,0,0,0,1,0,15-11,0.00
