player,ip,h,r,er,bb,k,hr,pc_st,era
L. McCullers Jr.,4.0,4,2,0,1,2,0,83-53,7.88
S. Dubin,1.0,0,0,0,0,2,0,10-10,0.00
K. Ort,1.0,0,0,0,0,1,0,16-10,2.08
B. King,1.0,0,0,0,0,1,0,10-8,1.40
B. Abreu,1.0,0,0,0,0,0,0,7-4,1.42
J. Hader,1.0,1,1,1,0,1,1,16-13,1.89
