player,ip,h,r,er,bb,k,hr,pc_st,era
T. Bradley,6.0,5,2,2,0,7,0,78-52,3.00
K. Kelly,1.0,2,2,2,0,0,1,13-8,9.00
E. Uceta,1.0,0,0,0,0,1,0,16-11,0.00
P. Fairbanks,1.0,2,0,0,0,2,0,20-14,0.00
