player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
S. Bouchard,4,0,0,0,0,1,0,.235,.350,.382
K. Farmer,5,0,0,0,0,0,0,.284,.319,.418
Z. Veen,0,0,0,0,0,0,0,.118,.189,.235
A. Amador,0,0,0,0,0,0,0,.100,.143,.150
R. McMahon,3,1,0,0,0,2,3,.195,.315,.312
H. Goodman,4,1,1,0,0,1,2,.235,.333,.412
M. Toglia,4,1,1,0,0,1,0,.184,.222,.263
J. Stallings,4,0,1,3,0,0,1,.156,.289,.219
B. Fulford,1,0,0,0,0,0,0,.125,.125,.500
M. Moniak,4,0,1,0,0,0,0,.232,.306,.536
J. Beck,2,0,0,0,0,0,1,.167,.265,.233
N. Martini,1,0,0,0,0,1,0,.277,.358,.319
A. Schunk,3,0,1,0,0,0,0,.300,.300,.400
