player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
J. Altuve,5,0,1,0,0,0,1,.293,.324,.404
B. Rodgers,0,0,0,0,0,0,0,.244,.340,.311
Y. Alvarez,2,0,1,1,0,1,0,.221,.323,.338
I. Paredes,4,0,1,0,0,0,0,.233,.337,.378
J. Pena,4,0,1,0,0,0,1,.253,.327,.391
C. Walker,4,1,2,1,1,0,1,.202,.295,.345
Y. Diaz,4,1,2,0,0,0,0,.173,.205,.280
Z. Dezenzo,4,1,3,1,0,0,1,.318,.375,.409
M. Dubon,4,0,1,0,0,0,0,.188,.257,.250
C. McCormick,2,0,1,0,0,0,0,.222,.364,.222
V. Caratini,1,0,0,0,0,0,1,.241,.333,.310
J. Meyers,1,0,0,0,0,0,1,.265,.311,.324
