player,ip,h,r,er,bb,k,hr,pc_st,era
L. Webb,5.0,6,3,3,3,5,0,78-46,5.40
R. Rodriguez,1.0,1,0,0,0,2,0,19-12,0.00
E. Miller,1.0,0,0,0,0,1,0,12-9,0.00
T. Rogers,1.0,0,0,0,1,0,0,12-6,0.00
R. Walker,1.0,1,1,1,0,0,0,14-9,9.00
