player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
X. Edwards,3,0,0,0,0,0,1,.167,.273,.222
G. Conine,2,1,1,0,0,0,0,.250,.250,.500
O. Lopez,5,1,3,2,1,0,1,.400,.478,.700
E. Wagaman,5,1,2,2,1,0,2,.250,.250,.438
D. Hill,3,0,0,0,0,1,2,.278,.381,.389
J. Bride,3,0,1,0,0,1,1,.111,.273,.111
D. Myers,3,0,1,0,0,1,0,.400,.438,.533
L. Hicks,3,0,0,0,0,0,1,.000,.111,.000
J. Sanoja,4,0,0,0,0,0,2,.125,.125,.125
G. Pauley,3,1,1,0,0,1,2,.333,.400,.556
