player,ip,h,r,er,bb,k,hr,pc_st,era
K. Montero,4.1,5,4,3,4,3,1,92-55,7.71
B. Hurter,1.2,1,0,0,0,1,0,16-12,2.45
B. Hanifee,2.0,1,0,0,0,2,0,26-18,1.54
W. Vest,1.0,0,0,0,0,1,0,10-9,0.93
