player,ip,h,r,er,bb,k,hr,pc_st,era
J. Ryan,6.0,2,1,1,0,7,1,76-48,2.74
G. Jax,1.0,0,0,0,0,1,0,14-8,5.60
C. Sands,1.0,1,0,0,0,0,0,15-9,2.87
J. Duran,1.0,1,0,0,0,1,0,10-8,0.98
