player,ip,h,r,er,bb,k,hr,pc_st,era
J. Luzardo,6.0,3,2,0,3,5,0,102-64,1.73
M. Strahm,0.1,2,2,2,2,0,0,29-16,3.09
J. Ross,1.2,2,0,0,0,2,0,28-20,5.02
C. Hernandez,1.0,1,0,0,0,1,0,19-11,7.20
