player,ip,h,r,er,bb,k,hr,pc_st,era
L. Severino,6.0,3,0,0,4,6,0,99-57,0.00
T. Ferguson,1.0,0,1,0,2,0,0,15-6,0.00
J. Leclerc,0.1,2,3,3,1,1,2,28-19,81.00
T.J. McFarland,0.2,0,0,0,0,0,0,8-5,0.00
