player,ip,h,r,er,bb,k,hr,pc_st,era
L. Allen,4.2,4,1,0,2,4,0,83-52,3.60
P. Sewald,1.1,0,0,0,1,3,0,17-12,4.05
H. Gaddis,1.0,1,0,0,0,2,0,19-13,0.00
J. Junis,0.2,0,0,0,1,1,0,13-6,0.00
T. Herrin,0.1,0,0,0,1,0,0,13-9,2.45
E. Clase,1.0,3,1,1,1,2,0,23-16,6.00
