player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
J. Rodriguez,4,0,1,0,0,1,0,.191,.314,.371
J. Polanco,4,1,1,1,1,1,1,.339,.356,.589
C. Raleigh,4,0,1,0,0,1,0,.244,.346,.600
R. Arozarena,3,0,0,0,0,0,2,.193,.350,.410
L. Raley,1,0,0,0,0,0,0,.172,.324,.310
D. Solano,2,0,0,0,0,0,0,.094,.091,.094
R. Tellez,2,0,0,0,0,0,0,.149,.196,.426
B. Williamson,1,1,1,0,0,1,0,.250,.308,.417
D. Moore,3,1,0,0,0,1,1,.300,.364,.567
M. Mastrobuoni,1,0,0,0,0,1,1,.276,.400,.276
L. Rivas,2,0,0,0,0,0,0,.200,.368,.200
J.P. Crawford,4,0,2,2,0,0,0,.231,.383,.262
