player,ip,h,r,er,bb,k,hr,pc_st,era
J. Flaherty,6.0,5,2,2,0,9,1,96-66,2.63
B. Horn,1.1,1,0,0,0,2,0,16-13,0.00
C. Lee,1.2,0,0,0,2,1,0,26-14,0.00
