player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
N. Maton,3,1,1,1,1,1,1,.222,.417,.889
L. Robert Jr.,4,0,0,0,0,0,2,.176,.211,.235
A. Vaughn,4,0,1,0,0,0,3,.158,.158,.368
A. Benintendi,4,2,3,0,0,0,1,.353,.421,.706
M. Vargas,4,0,0,0,0,0,1,.176,.300,.235
L. Sosa,4,0,3,0,0,0,1,.250,.250,.500
B. Baldwin,3,0,1,2,0,0,0,.364,.333,.364
A. Slater,2,0,0,0,0,0,1,.250,.250,.625
M. Thaiss,2,0,0,0,0,0,1,.222,.462,.333
K. Lee,2,0,0,0,0,0,1,.167,.286,.167
T. Jankowski,1,0,0,0,0,0,1,.125,.125,.125
M. Taylor,1,0,0,0,0,0,0,.333,.333,.667
